	TCGA.A6.2675	TCGA.A6.4105	TCGA.A6.5656	TCGA.A6.5657	TCGA.A6.5659	TCGA.A6.5660	TCGA.A6.5661	TCGA.A6.5662	TCGA.A6.5664	TCGA.A6.5665	TCGA.A6.5666	TCGA.A6.5667	TCGA.A6.6137	TCGA.A6.6138	TCGA.A6.6140	TCGA.A6.6141	TCGA.A6.6142	TCGA.A6.6648	TCGA.A6.6649	TCGA.A6.6650	TCGA.A6.6651	TCGA.A6.6652	TCGA.A6.6653	TCGA.A6.6654	TCGA.A6.6780	TCGA.A6.6781	TCGA.A6.6782	TCGA.AA.3489	TCGA.AA.3496	TCGA.AA.3511	TCGA.AA.3655	TCGA.AA.3660	TCGA.AA.3662	TCGA.AA.3663	TCGA.AA.3697	TCGA.AA.3712	TCGA.AA.3713	TCGA.AD.5900	TCGA.AD.6548	TCGA.AD.6888	TCGA.AD.6889	TCGA.AD.6890	TCGA.AD.6895	TCGA.AD.6899	TCGA.AD.6901	TCGA.AD.6963	TCGA.AD.6964	TCGA.AD.6965	TCGA.AM.5820	TCGA.AM.5821	TCGA.AU.3779	TCGA.AU.6004	TCGA.AY.5543	TCGA.AY.6196	TCGA.AY.6197	TCGA.AY.6386	TCGA.AZ.4323	TCGA.AZ.4616	TCGA.AZ.5403	TCGA.AZ.5407	TCGA.AZ.6598	TCGA.AZ.6599	TCGA.AZ.6600	TCGA.AZ.6601	TCGA.AZ.6603	TCGA.AZ.6605	TCGA.AZ.6606	TCGA.AZ.6607	TCGA.AZ.6608	TCGA.CA.5254	TCGA.CA.5255	TCGA.CA.5796	TCGA.CA.5797	TCGA.CA.6715	TCGA.CA.6716	TCGA.CA.6717	TCGA.CA.6718	TCGA.CA.6719	TCGA.CK.4947	TCGA.CK.4948	TCGA.CK.4950	TCGA.CK.4952	TCGA.CK.5912	TCGA.CK.5913	TCGA.CK.5914	TCGA.CK.5915	TCGA.CK.5916	TCGA.CK.6746	TCGA.CK.6747	TCGA.CK.6748	TCGA.CK.6751	TCGA.CM.4743	TCGA.CM.4751	TCGA.CM.5344	TCGA.CM.5348	TCGA.CM.5349	TCGA.CM.5860	TCGA.CM.5861	TCGA.CM.5862	TCGA.CM.5863	TCGA.CM.5864	TCGA.CM.5868	TCGA.CM.6161	TCGA.CM.6162	TCGA.CM.6163	TCGA.CM.6164	TCGA.CM.6165	TCGA.CM.6166	TCGA.CM.6167	TCGA.CM.6168	TCGA.CM.6169	TCGA.CM.6170	TCGA.CM.6171	TCGA.CM.6172	TCGA.CM.6674	TCGA.CM.6675	TCGA.CM.6676	TCGA.CM.6677	TCGA.CM.6678	TCGA.CM.6679	TCGA.CM.6680	TCGA.D5.5537	TCGA.D5.5538	TCGA.D5.5539	TCGA.D5.5540	TCGA.D5.5541	TCGA.D5.6529	TCGA.D5.6530	TCGA.D5.6531	TCGA.D5.6532	TCGA.D5.6533	TCGA.D5.6534	TCGA.D5.6535	TCGA.D5.6536	TCGA.D5.6537	TCGA.D5.6538	TCGA.D5.6539	TCGA.D5.6540	TCGA.D5.6541	TCGA.D5.6898	TCGA.D5.6920	TCGA.D5.6922	TCGA.D5.6923	TCGA.D5.6924	TCGA.D5.6926	TCGA.D5.6927	TCGA.D5.6928	TCGA.D5.6929	TCGA.D5.6930	TCGA.D5.6931	TCGA.D5.6932	TCGA.D5.7000	TCGA.DM.A0X9	TCGA.DM.A0XD	TCGA.DM.A0XF	TCGA.DM.A1D0	TCGA.DM.A1D4	TCGA.DM.A1D6	TCGA.DM.A1D7	TCGA.DM.A1D8	TCGA.DM.A1D9	TCGA.DM.A1DA	TCGA.DM.A1DB	TCGA.DM.A1HA	TCGA.DM.A1HB	TCGA.DM.A280	TCGA.DM.A282	TCGA.DM.A285	TCGA.DM.A288	TCGA.DM.A28A	TCGA.DM.A28C	TCGA.DM.A28E	TCGA.DM.A28F	TCGA.DM.A28G	TCGA.DM.A28H	TCGA.DM.A28K	TCGA.DM.A28M	TCGA.F4.6459	TCGA.F4.6460	TCGA.F4.6461	TCGA.F4.6463	TCGA.F4.6569	TCGA.F4.6570	TCGA.F4.6703	TCGA.F4.6704	TCGA.F4.6805	TCGA.F4.6806	TCGA.F4.6807	TCGA.F4.6808	TCGA.F4.6809	TCGA.F4.6854	TCGA.F4.6855	TCGA.F4.6856	TCGA.G4.6293	TCGA.G4.6294	TCGA.G4.6295	TCGA.G4.6297	TCGA.G4.6298	TCGA.G4.6299	TCGA.G4.6302	TCGA.G4.6303	TCGA.G4.6304	TCGA.G4.6306	TCGA.G4.6307	TCGA.G4.6309	TCGA.G4.6310	TCGA.G4.6311	TCGA.G4.6314	TCGA.G4.6315	TCGA.G4.6317	TCGA.G4.6320	TCGA.G4.6321	TCGA.G4.6322	TCGA.G4.6323	TCGA.G4.6586	TCGA.G4.6588	TCGA.G4.6625	TCGA.G4.6626	TCGA.G4.6627	TCGA.G4.6628
hsa-mir-429	0.00161274	-1.226076003	-0.454373198	-1.119592017	-0.792943689	0.402514275	0.611213656	-0.363742545	-1.943341107	-0.040197845	0.636842688	-1.316602042	1.188751173	-0.604512866	1.213273862	1.064257536	0.224603917	0.930240374	-0.136219103	1.190709773	-3.390199809	1.639730206	1.281324534	-2.308845125	0.257744191	0.236696196	-0.172260946	-2.500929179	0.235260912	0.393388356	-0.110342237	0.178060337	0.515432345	0.70948448	-0.474791957	0.146408665	0.571150106	-1.017813177	0.266343049	1.562257717	0.283763222	0.027477918	-1.076206441	-0.602867875	-0.505067959	0.463372233	1.383660276	0.020444223	-0.681718638	-0.999176101	0.038895269	-0.462010395	0.69454611	-0.27898505	1.145711907	1.053819519	-1.458459461	-0.891994463	-0.896924401	0.015175685	0.697274743	0.763871393	-0.822446282	-0.343596872	-0.194912269	-0.573009149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-431	-0.469584228	0.585956737	1.320019146	-0.672233855	-0.989710472	0.067495421	-0.226280268	-1.780044498	4.625207623	-1.755026744	-1.1749867	-0.921113089	0.351554728	-0.558737382	-0.262549544	0.575776527	0.336178948	0.225759067	-0.064308136	-0.023671042	-0.597373039	1.001719396	-0.376001843	0.170109606	-0.92866792	0.749071998	0.417259304	1.409010474	0.702910662	1.061146495	0.462095947	0.077235321	0.088092103	-0.954117538	-2.438234323	1.56351941	-0.328984189	-1.058517994	-0.201504838	-0.19947633	-0.424303456	0.529826685	0.137825449	-0.329698691	0.701134124	0.772187254	0.208407748	-0.678476786	-0.573019751	-0.040241836	-0.24100806	-0.179254024	-1.277501292	0.63920697	0.726285956	-0.296975676	-0.556859873	-0.238942363	-0.310885329	-1.851469049	-1.586398626	-2.858062751	0.469459326	0.084893207	1.375969014	0.913367435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-432	-0.522960688	0.876246893	0.285295521	-0.039049312	-1.475975315	0.12664231	0.796880331	-1.26523337	4.589240778	-0.891610112	-1.566568903	-1.323429211	-0.387117157	-1.181341363	-0.088841313	1.443769818	0.120832929	-0.186273076	-0.882017894	-0.518653118	-0.275068424	0.402083803	-0.114638741	-0.78713716	-1.380174315	2.094082604	0.078436442	1.874714905	-0.615128089	0.63238823	0.601827136	0.134191455	0.408645841	-1.333835539	-2.741737533	0.84973664	-0.172603592	-1.463361283	0.581296133	-0.844854936	0.272270337	0.968299302	1.346623646	-0.22926376	2.084623215	1.498327278	0.89683189	-0.07096029	-0.015945814	-0.33236155	0.077243751	0.436467506	-0.6552804	0.783943273	0.594957644	0.089415264	0.132775755	0.078212667	0.337111558	-0.553031371	-0.719614591	-1.476964073	1.006242043	0.231054277	0.57710911	0.793722736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-433	0.511928832	-0.488502257	0.541612719	-0.249250755	-0.39643159	-0.053232154	-0.875606714	-0.928568031	6.645624204	-0.381564889	-0.856544129	0.395186612	-0.734979876	-0.88339139	-0.095951056	1.445180836	1.362359787	-0.4402848	-0.808034222	0.188729023	-0.056294353	0.695979874	0.283535961	0.390001428	-1.765305319	1.194398549	0.441320928	0.093906251	1.189548855	-0.393731746	0.927160089	-0.576418542	-0.428737741	-0.437937658	-1.765305319	0.726518951	-0.43237944	-0.665343739	-0.101430259	-0.192318566	-0.485320837	0.919125174	0.394104708	0.233439863	0.098096273	-0.1144364	0.847462078	0.152895776	-1.472700591	-0.928681995	0.705871404	0.505458694	-1.256083625	1.346000399	0.331524742	-0.176837517	-0.501485221	0.786207078	-0.330364693	-1.765305319	-0.99938606	-0.112497719	-0.013245905	-0.542868638	0.451791017	-0.220868023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-448	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	8.099899953	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	-0.163060666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-449a	-0.456435487	0.341035818	-0.456435487	-0.076837812	-0.456435487	-0.456435487	-0.456435487	-0.456435487	-0.456435487	-0.456435487	-0.456435487	-0.187328176	-0.456435487	0.224242077	-0.456435487	-0.456435487	0.026573537	-0.456435487	-0.456435487	-0.456435487	-0.207080178	-0.456435487	1.3730469	-0.456435487	-0.456435487	-0.456435487	0.57139619	-0.456435487	0.61278753	-0.456435487	-0.456435487	-0.456435487	-0.456435487	-0.456435487	-0.456435487	-0.456435487	-0.456435487	-0.456435487	0.06289571	-0.456435487	-0.456435487	-0.456435487	-0.456435487	2.282357092	-0.456435487	0.633036439	0.083535969	-0.456435487	0.144967109	-0.456435487	1.058561196	-0.456435487	-0.456435487	-0.456435487	-0.456435487	0.885238442	3.060662885	6.320443124	-0.456435487	-0.456435487	-0.456435487	-0.456435487	0.716904321	-0.456435487	-0.456435487	-0.456435487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-449b	-0.348887528	-0.348887528	-0.348887528	-0.348887528	-0.348887528	-0.348887528	-0.348887528	-0.348887528	-0.348887528	-0.348887528	-0.348887528	-0.348887528	-0.348887528	-0.348887528	2.074654565	-0.348887528	-0.348887528	-0.348887528	-0.348887528	-0.348887528	-0.348887528	-0.348887528	3.118959215	-0.348887528	-0.348887528	-0.348887528	1.102601109	-0.348887528	-0.348887528	-0.348887528	-0.348887528	-0.348887528	-0.348887528	-0.348887528	-0.348887528	1.867277735	-0.348887528	-0.348887528	-0.348887528	-0.348887528	-0.348887528	2.681686061	-0.348887528	-0.348887528	-0.348887528	-0.348887528	-0.348887528	-0.348887528	-0.348887528	-0.348887528	-0.348887528	-0.348887528	-0.348887528	2.398056313	-0.348887528	-0.348887528	1.098168651	5.247903741	-0.348887528	-0.348887528	-0.348887528	-0.348887528	-0.348887528	-0.348887528	3.910222044	-0.348887528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-450a-1	-0.603657148	-0.279005012	-0.735394136	-0.900260387	-0.29855016	-0.048309059	-0.611416377	-0.219669445	-2.373591978	-0.138455061	-1.28924004	-1.050289527	1.417483928	0.471763042	0.036545256	0.551661975	0.484386861	-1.548583536	-0.838054652	0.483818984	-1.184669672	-0.074587912	1.602029377	-1.510210218	-0.988490673	1.14487101	0.105038074	-0.218593056	0.901242563	0.218632563	-0.356532236	-0.872236344	-0.823581724	-0.499555542	-0.943944292	0.447881236	-2.373591978	0.227203911	-0.18153067	-0.445372499	-0.557054046	1.199398282	-1.035813791	0.8306556	1.574416783	1.224385324	1.241733408	1.73455489	-1.510439646	0.217473392	1.630754041	-0.608884478	-0.998518941	1.648887783	0.180263302	0.848681728	0.171350776	-0.104382522	-0.09771209	-0.839744431	-0.476953376	-1.44731535	-1.152806273	-0.018580593	0.157335219	-0.24174261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-450a-2	-0.773660881	0.300320541	0.178562709	-1.297785744	-0.421349674	-0.507960691	-1.005151294	-0.197965506	-2.290882395	-0.11905136	0.243459087	-0.780505465	1.460644652	-0.240382949	-0.367028912	-0.067485892	0.020722674	-2.290882395	-1.331898106	0.780062276	-1.195104594	0.872129167	1.781106318	-1.319216226	-1.736341673	0.183539023	0.557374628	-0.736513061	0.566633824	0.227922455	-1.596536304	-0.832049724	-0.314142379	-1.660494961	-1.478776081	0.450678107	-1.176507278	0.344033503	0.126758432	-0.187083447	-0.103257045	1.180909902	-0.207639137	0.061558898	1.614062184	1.290639175	1.689987673	0.72800939	-1.452177165	0.84108555	1.197080101	-0.778341302	-1.513937047	1.480468285	0.384720762	0.225928605	-0.189205273	-0.08594386	-0.344705288	-1.186152437	-0.166760773	-1.390840741	-1.104673059	-0.002572103	0.013082937	0.171305258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-450b	-0.344682272	0.873065575	-1.494232701	-0.937087731	-0.325792226	0.569488853	-0.093687475	-0.240072303	-3.462387553	0.068251258	0.682309093	-1.303634847	1.732270672	-0.39325425	-0.515903955	-0.747183183	-0.480350925	-1.38318545	-1.254171763	-0.04026768	-1.429873988	0.163848334	1.249616415	-1.862843228	-0.061129346	0.463827161	0.61082879	0.460818966	1.486645305	-0.023108252	0.059728717	0.562895237	-0.25791548	-0.217048633	-0.59521183	0.460917206	0.086229773	-0.709463345	-0.04930562	-1.799204107	-1.210607293	0.452064273	0.102406886	0.788686885	0.848782401	0.915642544	0.042654199	2.008254761	-1.246885645	0.442670096	2.561730747	-0.656516058	-0.761790208	0.857572818	0.528897416	0.35623332	-0.242320798	-0.414787451	0.591435838	-1.019172299	-0.826865947	-0.821913315	-1.271388405	-0.645878348	0.179255088	1.035028971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-451	-0.263954171	0.329265431	0.698665704	0.103367547	-0.316889661	-1.310701584	0.427336177	-1.658681413	1.795200556	1.561334487	0.573786426	-0.632546081	0.460523315	0.33716632	1.734685738	0.316516503	1.704721194	1.596685933	-0.464598	-0.401806326	-1.752584655	-0.051736096	1.379327155	-1.125079897	-0.281768279	1.144598485	1.293472993	-1.369055241	-0.945600426	-0.765386548	0.148632845	-0.641621579	-0.689000456	0.285772486	-0.719671112	0.584113553	0.047615816	0.391484997	-0.327760023	1.955601114	0.73696118	0.953806543	0.286899366	-0.208533045	1.30248816	1.68165367	-1.673694086	-0.394626843	-0.262359691	0.974128026	-1.132440648	-1.31622598	1.814531704	2.878665732	3.087362885	0.329363999	-0.924114387	-0.090148044	-0.427240425	0.632655239	-1.02520753	-0.566594116	-0.953732918	-1.176306003	-1.388459384	-0.857254242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-452	0.532188056	0.187563567	0.02811831	0.674835134	1.066274539	0.859113596	0.459140977	-2.270899554	-1.632137524	-0.067826046	2.233323493	0.27729077	0.640963395	-0.810423892	2.006513108	0.016141034	-0.082068483	0.705869274	-0.909087639	0.263333202	-1.646448759	1.265911494	0.540925635	-0.948826926	-1.274640543	0.398194592	0.431948762	0.413239021	0.075813399	-0.153486584	0.662523554	1.005658399	1.412700137	-0.003780879	1.578135927	1.563913607	-0.267612843	-0.889207946	0.781147767	1.609937158	-1.334417934	-0.38593362	-1.099623109	-0.923047933	-0.270182145	1.223538354	-1.229241263	0.818093053	-1.197379624	0.419923999	0.691354187	0.092675576	-0.264478836	0.97999346	-0.328652851	-0.604760288	-0.79975833	-0.412718106	-0.107581284	-0.382608161	0.334546998	-1.332975853	0.064041291	0.54838373	-0.07544919	1.0426434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-453	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	5.044995804	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	3.796660231	-0.204783651	3.749100937	-0.204783651	-0.204783651	-0.204783651	-0.204783651	6.84944995	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	-0.204783651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-454	-0.620853082	0.301273602	-1.146377269	-1.067116926	0.061424199	-0.263602465	-0.530867063	-0.82255188	-4.131033378	0.504145709	0.831787461	-0.684769008	1.411791598	0.528675924	1.624792691	0.935076681	-0.496632055	0.846870448	-0.178804325	0.560992004	-1.485754346	1.038285138	0.92474677	-1.910466331	0.006544699	-0.195892823	-0.423711474	-1.448538536	1.797074249	0.130572828	-0.006460484	-1.302656426	-0.763807107	-1.289979964	0.757723798	0.939497418	0.05978117	-1.098047198	-0.358930129	0.689649237	0.175235476	0.93906812	-1.199435392	-0.208312438	-1.366729061	0.015585798	1.079013875	0.683143137	-0.718444597	0.40665389	0.784332355	-0.735037026	0.589511898	0.162806062	1.011134357	0.465258061	-0.381249568	-0.124149675	-0.86047125	0.03843098	0.539181835	-0.32441591	-0.65755355	-0.677205685	-0.074507603	0.519305162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-455	-0.805212188	1.522534525	1.518414772	-1.568997252	-1.193858831	-0.422988692	0.416444146	-1.33644964	-0.223765557	0.420201888	-0.301957309	-1.855120129	0.607456181	-0.001110581	1.475897713	0.166869571	-0.034855103	0.619585956	0.688137272	0.267744584	-1.665346419	0.822836228	1.710224104	-0.876162104	-0.286243863	1.575667017	0.448219184	-0.900559245	0.57576789	0.774937044	-0.024507534	-0.047248007	0.241597164	1.013380587	-0.499805531	1.031765066	-1.016182132	-0.802695995	0.181647604	1.344731184	0.419400837	0.304712947	-0.606695137	0.050211599	-0.799347973	0.28912063	-0.826020179	-0.088471901	-1.396260331	0.922330823	0.485122932	-0.749076464	-1.184353864	-0.039370295	-1.184336167	-0.566258614	-0.51172559	-0.010055887	-0.978714188	-1.412613182	2.192219581	-0.681465317	0.21344355	0.12450384	0.958018862	0.72808391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
